"","mean.D75","mean.D150","mean.D300","mean.D500","mean.D700","mean.D1000","mean.D1300","mean.D1600","mean.D2000","mean.D3000","mean.D4000","x","y","area"
"7",0.74239045381546,1.10079109668732,1.40456461906433,1.91305422782898,1.85489761829376,2.26687264442444,2.61634469032288,2.51833605766296,2.61023139953613,3.28206276893616,3.24409937858582,0,12500,9970.5770376958
"7.6",0.74239045381546,1.10079109668732,1.40456461906433,1.91305422782898,1.85489761829376,2.26687264442444,2.61634469032288,2.51833605766296,2.61023139953613,3.28206276893616,3.24409937858582,0,12500,9970.5770376958
"8",0.965972900390625,0.256490051746368,0.55933403968811,2.63060426712036,3.76122736930847,3.84675765037537,4.10768413543701,4.3047513961792,4.66207122802734,5.152663230896,5.36714935302734,0,12400,9970.60629110038
"8.6",0.965972900390625,0.256490051746368,0.55933403968811,2.63060426712036,3.76122736930847,3.84675765037537,4.10768413543701,4.3047513961792,4.66207122802734,5.152663230896,5.36714935302734,0,12400,9970.60629110038
"9",-9999,-9999,-9999,1.26556837558746,1.69450044631958,2.07392907142639,2.41075992584229,2.64187741279602,2.99159336090088,3.66092324256897,4.03417873382568,0,12300,9970.60172958486
"9.6",-9999,-9999,-9999,1.26556837558746,1.69450044631958,2.07392907142639,2.41075992584229,2.64187741279602,2.99159336090088,3.66092324256897,4.03417873382568,0,12300,9970.60172958486
"10",-9999,-9999,-9999,0.246898174285889,1.26203179359436,1.65472626686096,1.99141097068787,2.28862905502319,2.41490840911865,2.33049941062927,2.37224698066711,0,12200,9970.64741494134
"10.6",-9999,-9999,-9999,0.246898174285889,1.26203179359436,1.65472626686096,1.99141097068787,2.28862905502319,2.41490840911865,2.33049941062927,2.37224698066711,0,12200,9970.64741494134
"11",-9999,-9999,-9999,-9999,-9999,-9999,0.0223850347101688,0.157772392034531,3.6948230266571,3.86838054656982,4.57293605804443,0,12100,9970.66962841153
"11.6",-9999,-9999,-9999,-9999,-9999,-9999,0.0223850347101688,0.157772392034531,3.6948230266571,3.86838054656982,4.57293605804443,0,12100,9970.66962841153
"12",-9999,-9999,-9999,-9999,-9999,-9999,0.0228230487555265,0.171515047550201,4.60479354858398,5.4228630065918,6.15137195587158,0,12000,9970.34647238557
"12.6",-9999,-9999,-9999,-9999,-9999,-9999,0.0228230487555265,0.171515047550201,4.60479354858398,5.4228630065918,6.15137195587158,0,12000,9970.34647238557
"13",-9999,-9999,-9999,-9999,-9999,-9999,0.0363377816975117,0.214079454541206,3.73248767852783,4.25203990936279,4.38020277023315,0,11900,9970.80254796194
"13.6",-9999,-9999,-9999,-9999,-9999,-9999,0.0363377816975117,0.214079454541206,3.73248767852783,4.25203990936279,4.38020277023315,0,11900,9970.80254796194
"14",0.304924011230469,0.192286968231201,0.572715878486633,0.99301278591156,0.997103214263916,0.747030735015869,1.11621856689453,1.1599725484848,1.52290880680084,1.95759665966034,2.06862020492554,0,11800,9970.44444748294
"14.6",0.304924011230469,0.192286968231201,0.572715878486633,0.99301278591156,0.997103214263916,0.747030735015869,1.11621856689453,1.1599725484848,1.52290880680084,1.95759665966034,2.06862020492554,0,11800,9970.44444748294
"15",0.357761234045029,0.446093291044235,0.449784338474274,0.733740150928497,1.3381404876709,1.30901777744293,1.69144034385681,1.82231223583221,2.00041007995605,2.57558250427246,3.17689776420593,0,11700,9970.65182309132
"15.6",0.357761234045029,0.446093291044235,0.449784338474274,0.733740150928497,1.3381404876709,1.30901777744293,1.69144034385681,1.82231223583221,2.00041007995605,2.57558250427246,3.17689776420593,0,11700,9970.65182309132
"16",-9999,-9999,0.00829035602509975,0.311067134141922,1.19529342651367,2.04773211479187,2.25310087203979,2.59643125534058,2.84353494644165,3.39278316497803,3.8520827293396,0,11600,9970.5399407912
"16.6",-9999,-9999,0.00829035602509975,0.311067134141922,1.19529342651367,2.04773211479187,2.25310087203979,2.59643125534058,2.84353494644165,3.39278316497803,3.8520827293396,0,11600,9970.5399407912
"17",-9999,-9999,0.0111003229394555,0.316589772701263,1.17014729976654,2.28838515281677,2.63951301574707,2.98003268241882,3.34114694595337,4.06897020339966,4.67665147781372,0,11500,9970.7089673467
"17.6",-9999,-9999,0.0111003229394555,0.316589772701263,1.17014729976654,2.28838515281677,2.63951301574707,2.98003268241882,3.34114694595337,4.06897020339966,4.67665147781372,0,11500,9970.7089673467
"18",0.503952026367188,0.663253784179688,0.0142334643751383,0.316916912794113,1.37868082523346,3.09145474433899,3.4837486743927,3.59709596633911,3.94267344474792,4.53052616119385,5.13495206832886,0,11400,9970.43597374856
"18.6",0.503952026367188,0.663253784179688,0.0142334643751383,0.316916912794113,1.37868082523346,3.09145474433899,3.4837486743927,3.59709596633911,3.94267344474792,4.53052616119385,5.13495206832886,0,11400,9970.43597374856
"19",0.410484045743942,0.578604996204376,0.314137041568756,0.648038446903229,1.26673483848572,2.6793098449707,2.79547762870789,3.12877416610718,3.48816871643066,3.66612577438354,4.06507873535156,0,11300,9970.74095463566
"19.6",0.410484045743942,0.578604996204376,0.314137041568756,0.648038446903229,1.26673483848572,2.6793098449707,2.79547762870789,3.12877416610718,3.48816871643066,3.66612577438354,4.06507873535156,0,11300,9970.74095463566
"20",0.578662991523743,0.697906255722046,0.840589880943298,1.1482400894165,1.5091267824173,2.4413149356842,2.68105387687683,2.74862313270569,2.88870668411255,3.26639103889465,3.84269094467163,0,11200,9970.7239039652
"20.6",0.578662991523743,0.697906255722046,0.840589880943298,1.1482400894165,1.5091267824173,2.4413149356842,2.68105387687683,2.74862313270569,2.88870668411255,3.26639103889465,3.84269094467163,0,11200,9970.7239039652
"21",0.718206763267517,0.911260187625885,1.30287075042725,1.51942598819733,1.81955230236053,2.19696545600891,2.4579610824585,2.77971482276917,3.14019846916199,3.35916447639465,3.35479164123535,0,11100,9970.52501346916
"21.6",0.718206763267517,0.911260187625885,1.30287075042725,1.51942598819733,1.81955230236053,2.19696545600891,2.4579610824585,2.77971482276917,3.14019846916199,3.35916447639465,3.35479164123535,0,11100,9970.52501346916
"22",0.58612847328186,0.826716721057892,1.21847581863403,1.61518287658691,1.94060969352722,2.14334869384766,2.33795118331909,2.62822818756104,2.83624291419983,3.14841651916504,3.48584842681885,0,11000,9970.57978181541
"22.6",0.58612847328186,0.826716721057892,1.21847581863403,1.61518287658691,1.94060969352722,2.14334869384766,2.33795118331909,2.62822818756104,2.83624291419983,3.14841651916504,3.48584842681885,0,11000,9970.57978181541
"23",1.02018082141876,1.32514441013336,1.70618498325348,2.0928966999054,2.3470516204834,2.456383228302,2.80940437316895,3.10223507881165,3.45030522346497,3.39011907577515,3.92333698272705,0,10900,9970.61019223183
"23.6",1.02018082141876,1.32514441013336,1.70618498325348,2.0928966999054,2.3470516204834,2.456383228302,2.80940437316895,3.10223507881165,3.45030522346497,3.39011907577515,3.92333698272705,0,10900,9970.61019223183
"24",2.19393301010132,2.37345004081726,2.59702396392822,2.97444653511047,3.28456377983093,3.56235408782959,3.91277313232422,3.36954069137573,3.71517395973206,4.43802547454834,4.76498794555664,0,10800,9970.61171224341
"24.6",2.19393301010132,2.37345004081726,2.59702396392822,2.97444653511047,3.28456377983093,3.56235408782959,3.91277313232422,3.36954069137573,3.71517395973206,4.43802547454834,4.76498794555664,0,10800,9970.61171224341
"25",0.86141711473465,1.1344827413559,1.49637866020203,1.78983318805695,1.99815690517426,2.39013981819153,2.70158743858337,2.79815626144409,3.02192759513855,3.49880385398865,4.03866195678711,0,10700,9970.58794371039
"25.6",0.86141711473465,1.1344827413559,1.49637866020203,1.78983318805695,1.99815690517426,2.39013981819153,2.70158743858337,2.79815626144409,3.02192759513855,3.49880385398865,4.03866195678711,0,10700,9970.58794371039
"26",1.06111013889313,1.32543528079987,1.55064809322357,1.91106903553009,2.1889820098877,2.40469121932983,2.73794507980347,2.86056423187256,3.1918478012085,3.46479845046997,3.99776434898376,0,10600,9970.53079266474
"26.6",1.06111013889313,1.32543528079987,1.55064809322357,1.91106903553009,2.1889820098877,2.40469121932983,2.73794507980347,2.86056423187256,3.1918478012085,3.46479845046997,3.99776434898376,0,10600,9970.53079266474
"27",0.862822473049164,1.11802351474762,1.4550302028656,1.80642068386078,2.09786105155945,2.25750303268433,2.39132809638977,2.03315949440002,2.23493337631226,2.10762238502502,2.51204991340637,0,10500,9970.85783950612
"27.6",0.862822473049164,1.11802351474762,1.4550302028656,1.80642068386078,2.09786105155945,2.25750303268433,2.39132809638977,2.03315949440002,2.23493337631226,2.10762238502502,2.51204991340637,0,10500,9970.85783950612
"28",0.708743989467621,0.949853181838989,1.07439970970154,1.40944492816925,1.41874003410339,1.4223153591156,1.17597734928131,1.04729759693146,1.10603260993958,1.50201833248138,2.04367971420288,0,10400,9970.2731866166
"28.6",0.708743989467621,0.949853181838989,1.07439970970154,1.40944492816925,1.41874003410339,1.4223153591156,1.17597734928131,1.04729759693146,1.10603260993958,1.50201833248138,2.04367971420288,0,10400,9970.2731866166
"29",0.51386833190918,0.633677005767822,0.71301281452179,1.03188347816467,1.29745602607727,1.56326913833618,0.931182622909546,1.03036415576935,1.05281758308411,1.36611938476562,1.91732442378998,0,10300,9970.96888900176
"29.6",0.51386833190918,0.633677005767822,0.71301281452179,1.03188347816467,1.29745602607727,1.56326913833618,0.931182622909546,1.03036415576935,1.05281758308411,1.36611938476562,1.91732442378998,0,10300,9970.96888900176
"30",0.532040774822235,0.65545654296875,0.826340556144714,1.1715235710144,1.4332287311554,1.68579435348511,1.60544073581696,1.74666476249695,2.04899048805237,2.71715974807739,3.26531076431274,0,10200,9970.3919872418
"30.6",0.532040774822235,0.65545654296875,0.826340556144714,1.1715235710144,1.4332287311554,1.68579435348511,1.60544073581696,1.74666476249695,2.04899048805237,2.71715974807739,3.26531076431274,0,10200,9970.3919872418
"31",0.726163446903229,0.712326347827911,0.629123330116272,0.715059578418732,0.970750689506531,1.30868315696716,1.59947824478149,1.85919404029846,2.15703773498535,2.81736040115356,3.36822652816772,0,10100,9970.68562591821
"31.6",0.726163446903229,0.712326347827911,0.629123330116272,0.715059578418732,0.970750689506531,1.30868315696716,1.59947824478149,1.85919404029846,2.15703773498535,2.81736040115356,3.36822652816772,0,10100,9970.68562591821
"32",0.484635710716248,0.524738371372223,0.869913160800934,0.615194737911224,0.736874163150787,0.928611040115356,1.18301749229431,1.37392354011536,1.67802715301514,2.34738183021545,2.90558767318726,0,10000,9970.57166971639
"32.6",0.484635710716248,0.524738371372223,0.869913160800934,0.615194737911224,0.736874163150787,0.928611040115356,1.18301749229431,1.37392354011536,1.67802715301514,2.34738183021545,2.90558767318726,0,10000,9970.57166971639
"33",0.878263652324677,0.807977914810181,1.02453696727753,0.888723075389862,0.97950804233551,1.09880554676056,1.05327546596527,1.11174249649048,1.1951208114624,1.74195182323456,2.31608724594116,0,9900,9970.60713453591
"33.6",0.878263652324677,0.807977914810181,1.02453696727753,0.888723075389862,0.97950804233551,1.09880554676056,1.05327546596527,1.11174249649048,1.1951208114624,1.74195182323456,2.31608724594116,0,9900,9970.60713453591
"34",0.67071533203125,0.265744298696518,0.586911499500275,0.71336305141449,0.641888856887817,0.637827277183533,0.488006979227066,0.626239478588104,0.786186218261719,1.2210111618042,1.63272416591644,0,9800,9970.64257300273
"34.6",0.67071533203125,0.265744298696518,0.586911499500275,0.71336305141449,0.641888856887817,0.637827277183533,0.488006979227066,0.626239478588104,0.786186218261719,1.2210111618042,1.63272416591644,0,9800,9970.64257300273
"35",-9999,0.0684456080198288,0.320502668619156,0.605116009712219,0.753091514110565,0.713353216648102,0.799166321754456,1.07347178459167,1.39366066455841,1.91416847705841,2.53102564811707,0,9700,9970.55501526594
"35.6",-9999,0.0684456080198288,0.320502668619156,0.605116009712219,0.753091514110565,0.713353216648102,0.799166321754456,1.07347178459167,1.39366066455841,1.91416847705841,2.53102564811707,0,9700,9970.55501526594
"36",-9999,0.104904599487782,0.31571301817894,0.535859048366547,0.754848897457123,0.813843429088593,0.818911373615265,0.981920659542084,1.30866873264313,2.09297704696655,2.75836372375488,0,9600,9970.6387109533
"36.6",-9999,0.104904599487782,0.31571301817894,0.535859048366547,0.754848897457123,0.813843429088593,0.818911373615265,0.981920659542084,1.30866873264313,2.09297704696655,2.75836372375488,0,9600,9970.6387109533
"37",-9999,0.47369384765625,0.267861545085907,0.552810251712799,0.64818924665451,0.923765599727631,1.11482274532318,1.36724698543549,1.76003277301788,2.62030816078186,3.29810929298401,0,9500,9970.69992472604
"37.6",-9999,0.47369384765625,0.267861545085907,0.552810251712799,0.64818924665451,0.923765599727631,1.11482274532318,1.36724698543549,1.76003277301788,2.62030816078186,3.29810929298401,0,9500,9970.69992472604
"38",0.42426061630249,0.595416367053986,0.912819027900696,1.05844414234161,1.27855324745178,1.32120597362518,1.70344197750092,2.00839805603027,2.36270570755005,3.22567343711853,3.90904426574707,0,9400,9970.5415766947
"38.6",0.42426061630249,0.595416367053986,0.912819027900696,1.05844414234161,1.27855324745178,1.32120597362518,1.70344197750092,2.00839805603027,2.36270570755005,3.22567343711853,3.90904426574707,0,9400,9970.5415766947
"39",0.496821075677872,0.704671740531921,0.967504680156708,1.41272854804993,1.75290191173553,2.2865469455719,2.72504591941833,3.07349967956543,3.46829557418823,4.33446645736694,5.02277946472168,0,9300,9970.44472939894
"39.6",0.496821075677872,0.704671740531921,0.967504680156708,1.41272854804993,1.75290191173553,2.2865469455719,2.72504591941833,3.07349967956543,3.46829557418823,4.33446645736694,5.02277946472168,0,9300,9970.44472939894
"40",0.715730130672455,1.03192484378815,1.50090086460114,2.00131893157959,2.41542291641235,2.95252156257629,3.39264440536499,3.74030423164368,4.13433790206909,5.00233602523804,5.69640970230103,0,9200,9970.86948435754
"40.6",0.715730130672455,1.03192484378815,1.50090086460114,2.00131893157959,2.41542291641235,2.95252156257629,3.39264440536499,3.74030423164368,4.13433790206909,5.00233602523804,5.69640970230103,0,9200,9970.86948435754
"41",0.909657657146454,1.15038192272186,1.6040495634079,2.09948754310608,2.48974967002869,2.98752903938293,3.42466950416565,3.7688512802124,4.15939950942993,5.02536153793335,5.72618913650513,0,9100,9970.29661167786
"41.6",0.909657657146454,1.15038192272186,1.6040495634079,2.09948754310608,2.48974967002869,2.98752903938293,3.42466950416565,3.7688512802124,4.15939950942993,5.02536153793335,5.72618913650513,0,9100,9970.29661167786
"42",1.08487343788147,1.41036939620972,1.74447560310364,2.14170217514038,2.4641478061676,2.86436200141907,3.28567934036255,3.6275372505188,4.01599931716919,4.88447618484497,5.59403514862061,0,9000,9970.81627430394
"42.6",1.08487343788147,1.41036939620972,1.74447560310364,2.14170217514038,2.4641478061676,2.86436200141907,3.28567934036255,3.6275372505188,4.01599931716919,4.88447618484497,5.59403514862061,0,9000,9970.81627430394
"43",0.778535962104797,1.06393373012543,1.52832138538361,2.00433850288391,2.40556621551514,2.79950428009033,3.09053730964661,3.27547216415405,3.6686098575592,4.55226135253906,5.27549743652344,0,8900,9970.38133965433
"43.6",0.778535962104797,1.06393373012543,1.52832138538361,2.00433850288391,2.40556621551514,2.79950428009033,3.09053730964661,3.27547216415405,3.6686098575592,4.55226135253906,5.27549743652344,0,8900,9970.38133965433
"44",0.524483025074005,0.800902366638184,1.27561223506927,1.75472033023834,2.1580216884613,2.61993598937988,2.98685169219971,3.19532179832458,3.59368252754211,4.48797082901001,5.22897291183472,0,8800,9970.8017979078
"44.6",0.524483025074005,0.800902366638184,1.27561223506927,1.75472033023834,2.1580216884613,2.61993598937988,2.98685169219971,3.19532179832458,3.59368252754211,4.48797082901001,5.22897291183472,0,8800,9970.8017979078
"45",0.724757790565491,0.991023898124695,1.39476382732391,1.86725378036499,2.2675473690033,2.77759695053101,2.91541504859924,3.13961553573608,3.57475328445435,4.3807487487793,5.13018941879272,0,8700,9970.46533465758
"45.6",0.724757790565491,0.991023898124695,1.39476382732391,1.86725378036499,2.2675473690033,2.77759695053101,2.91541504859924,3.13961553573608,3.57475328445435,4.3807487487793,5.13018941879272,0,8700,9970.46533465758
"46",0.741088688373566,0.984969854354858,1.43367564678192,1.75179886817932,2.15050292015076,2.68590545654297,3.05687713623047,3.46035933494568,3.9213593006134,4.91351938247681,5.39408254623413,0,8600,9970.53702430613
"46.6",0.741088688373566,0.984969854354858,1.43367564678192,1.75179886817932,2.15050292015076,2.68590545654297,3.05687713623047,3.46035933494568,3.9213593006134,4.91351938247681,5.39408254623413,0,8600,9970.53702430613
"47",0.720981359481812,0.992415487766266,1.38073110580444,1.83968448638916,2.23905372619629,2.66177201271057,3.1139612197876,3.52678894996643,3.99982190132141,4.71133995056152,5.12735176086426,0,8500,9970.7514556963
"47.6",0.720981359481812,0.992415487766266,1.38073110580444,1.83968448638916,2.23905372619629,2.66177201271057,3.1139612197876,3.52678894996643,3.99982190132141,4.71133995056152,5.12735176086426,0,8500,9970.7514556963
"48",0.68437248468399,0.798964619636536,1.17877638339996,1.55425548553467,1.95710074901581,2.49966835975647,2.82061219215393,3.23926067352295,3.54079699516296,4.183349609375,4.79712677001953,0,8400,9970.47448874265
"48.6",0.68437248468399,0.798964619636536,1.17877638339996,1.55425548553467,1.95710074901581,2.49966835975647,2.82061219215393,3.23926067352295,3.54079699516296,4.183349609375,4.79712677001953,0,8400,9970.47448874265
"49",0.38318595290184,0.635396957397461,1.05557298660278,1.51106417179108,1.78914856910706,2.33619475364685,2.64166188240051,3.06552290916443,3.55458736419678,4.07710981369019,4.77770948410034,0,8300,9970.61263840832
"49.6",0.38318595290184,0.635396957397461,1.05557298660278,1.51106417179108,1.78914856910706,2.33619475364685,2.64166188240051,3.06552290916443,3.55458736419678,4.07710981369019,4.77770948410034,0,8300,9970.61263840832
"50",0.226609691977501,0.374063402414322,0.783442854881287,1.23843812942505,1.64771711826324,2.20080780982971,2.6905951499939,3.11937785148621,3.61523842811584,3.34865808486938,4.0885181427002,0,8200,9970.61859876942
"50.6",0.226609691977501,0.374063402414322,0.783442854881287,1.23843812942505,1.64771711826324,2.20080780982971,2.6905951499939,3.11937785148621,3.61523842811584,3.34865808486938,4.0885181427002,0,8200,9970.61859876942
"51",0.210437148809433,0.474015742540359,0.876361608505249,1.3393098115921,1.757772564888,2.32052230834961,2.3770010471344,2.33259391784668,2.83807516098022,2.84979295730591,3.21095538139343,0,8100,9970.61399101652
"51.6",0.210437148809433,0.474015742540359,0.876361608505249,1.3393098115921,1.757772564888,2.32052230834961,2.3770010471344,2.33259391784668,2.83807516098022,2.84979295730591,3.21095538139343,0,8100,9970.61399101652
"52",0.2443478256464,0.485241085290909,0.389032781124115,0.587167203426361,1.02370512485504,1.16988492012024,1.58732628822327,2.02989959716797,2.04965233802795,2.38604331016541,2.33694815635681,0,8000,9970.60784127191
"52.6",0.2443478256464,0.485241085290909,0.389032781124115,0.587167203426361,1.02370512485504,1.16988492012024,1.58732628822327,2.02989959716797,2.04965233802795,2.38604331016541,2.33694815635681,0,8000,9970.60784127191
"53",-9999,-9999,0.304420471191406,0.835487365722656,0.0849015936255455,0.678477823734283,0.539062440395355,0.825069665908813,1.20588183403015,1.00321245193481,1.40204048156738,0,7900,9970.61615337245
"53.6",-9999,-9999,0.304420471191406,0.835487365722656,0.0849015936255455,0.678477823734283,0.539062440395355,0.825069665908813,1.20588183403015,1.00321245193481,1.40204048156738,0,7900,9970.61615337245
"54",0.254508376121521,0.191345185041428,0.689696431159973,1.23970150947571,0.730932593345642,1.33273911476135,1.69219326972961,2.14539813995361,2.66429805755615,3.21204686164856,1.02771413326263,0,7800,9970.64782996569
"54.6",0.254508376121521,0.191345185041428,0.689696431159973,1.23970150947571,0.730932593345642,1.33273911476135,1.69219326972961,2.14539813995361,2.66429805755615,3.21204686164856,1.02771413326263,0,7800,9970.64782996569
"55",0.308807373046875,0.267280220985413,0.479868471622467,0.66285252571106,1.13837420940399,1.74573159217834,2.26219463348389,1.85181653499603,2.29628801345825,2.35929346084595,1.24630570411682,0,7700,9970.65154528804
"55.6",0.308807373046875,0.267280220985413,0.479868471622467,0.66285252571106,1.13837420940399,1.74573159217834,2.26219463348389,1.85181653499603,2.29628801345825,2.35929346084595,1.24630570411682,0,7700,9970.65154528804
"56",-9999,0.339724361896515,0.904516935348511,0.684407770633698,1.16022217273712,1.76709508895874,2.28244423866272,2.73479819297791,1.9956032037735,1.40605795383453,1.66392683982849,0,7600,9970.62828117236
"56.6",-9999,0.339724361896515,0.904516935348511,0.684407770633698,1.16022217273712,1.76709508895874,2.28244423866272,2.73479819297791,1.9956032037735,1.40605795383453,1.66392683982849,0,7600,9970.62828117236
"57",-9999,0.458334624767303,1.00867009162903,1.57288980484009,1.21798598766327,1.28718721866608,1.60588657855988,2.05784678459167,1.48559236526489,1.20921063423157,1.79239070415497,0,7500,9970.59238698706
"57.6",-9999,0.458334624767303,1.00867009162903,1.57288980484009,1.21798598766327,1.28718721866608,1.60588657855988,2.05784678459167,1.48559236526489,1.20921063423157,1.79239070415497,0,7500,9970.59238698706
"58",-9999,0.23871611058712,0.503254950046539,1.05102038383484,1.52784740924835,1.16133832931519,0.814549744129181,0.802058756351471,0.977817356586456,1.18721091747284,1.75431108474731,0,7400,9970.5928732045
"58.6",-9999,0.23871611058712,0.503254950046539,1.05102038383484,1.52784740924835,1.16133832931519,0.814549744129181,0.802058756351471,0.977817356586456,1.18721091747284,1.75431108474731,0,7400,9970.5928732045
"59",-9999,-9999,0.0636367797851562,0.648384094238281,0.268981218338013,0.582249343395233,0.717331290245056,1.03938221931458,1.19032561779022,1.74519455432892,2.26648950576782,0,7300,9970.62779550068
"59.6",-9999,-9999,0.0636367797851562,0.648384094238281,0.268981218338013,0.582249343395233,0.717331290245056,1.03938221931458,1.19032561779022,1.74519455432892,2.26648950576782,0,7300,9970.62779550068
"60",-9999,-9999,-9999,-9999,0.252792358398438,0.401934057474136,0.392291843891144,0.538240551948547,0.931571662425995,1.65798878669739,2.36855792999268,0,7200,9970.6358154621
"60.6",-9999,-9999,-9999,-9999,0.252792358398438,0.401934057474136,0.392291843891144,0.538240551948547,0.931571662425995,1.65798878669739,2.36855792999268,0,7200,9970.6358154621
"61",-9999,-9999,-9999,-9999,-9999,0.155034676194191,0.544758498668671,0.506123960018158,0.597831606864929,0.925278127193451,1.03234171867371,0,7100,9970.63816590421
"61.6",-9999,-9999,-9999,-9999,-9999,0.155034676194191,0.544758498668671,0.506123960018158,0.597831606864929,0.925278127193451,1.03234171867371,0,7100,9970.63816590421
"62",0.853126525878906,1.223876953125,1.78311920166016,2.35804748535156,2.83455657958984,0.375195026397705,0.893347084522247,0.855031788349152,0.743663370609283,0.813269674777985,0.794146418571472,0,7000,9970.63019345328
"62.6",0.853126525878906,1.223876953125,1.78311920166016,2.35804748535156,2.83455657958984,0.375195026397705,0.893347084522247,0.855031788349152,0.743663370609283,0.813269674777985,0.794146418571472,0,7000,9970.63019345328
"63",0.569106638431549,0.941377878189087,1.50031960010529,1.59242737293243,1.62764704227448,2.23574924468994,2.7508544921875,2.20011281967163,1.73151028156281,2.03665971755981,1.969930768013,0,6900,9970.61469617859
"63.6",0.569106638431549,0.941377878189087,1.50031960010529,1.59242737293243,1.62764704227448,2.23574924468994,2.7508544921875,2.20011281967163,1.73151028156281,2.03665971755981,1.969930768013,0,6900,9970.61469617859
"64",0.636411547660828,1.01194727420807,1.57229626178741,2.14606904983521,2.62104415893555,2.81884813308716,3.33184623718262,3.77831935882568,3.54712581634521,3.88926601409912,2.79064512252808,0,6800,9970.61842577904
"64.6",0.636411547660828,1.01194727420807,1.57229626178741,2.14606904983521,2.62104415893555,2.81884813308716,3.33184623718262,3.77831935882568,3.54712581634521,3.88926601409912,2.79064512252808,0,6800,9970.61842577904
"65",0.810262799263,1.18623375892639,1.63553357124329,1.91997754573822,2.39351582527161,2.99817109107971,3.50894832611084,3.95308065414429,4.45345640182495,5.51367521286011,5.11361455917358,0,6700,9970.62623935565
"65.6",0.810262799263,1.18623375892639,1.63553357124329,1.91997754573822,2.39351582527161,2.99817109107971,3.50894832611084,3.95308065414429,4.45345640182495,5.51367521286011,5.11361455917358,0,6700,9970.62623935565
"66",0.880098342895508,1.26158678531647,1.82216846942902,2.35250115394592,2.82551288604736,3.42885732650757,3.93774938583374,4.06716680526733,4.56399345397949,5.2064995765686,4.96279716491699,0,6600,9970.62341108918
"66.6",0.880098342895508,1.26158678531647,1.82216846942902,2.35250115394592,2.82551288604736,3.42885732650757,3.93774938583374,4.06716680526733,4.56399345397949,5.2064995765686,4.96279716491699,0,6600,9970.62341108918
"67",0.872498035430908,1.14720904827118,1.70751547813416,2.27918457984924,2.75160932540894,3.35368466377258,3.86068916320801,4.23779916763306,4.2549033164978,3.42634797096252,3.30991530418396,0,6500,9970.61276486889
"67.6",0.872498035430908,1.14720904827118,1.70751547813416,2.27918457984924,2.75160932540894,3.35368466377258,3.86068916320801,4.23779916763306,4.2549033164978,3.42634797096252,3.30991530418396,0,6500,9970.61276486889
"68",0.791694641113281,1.13508701324463,1.69034886360168,1.98935663700104,2.45919346809387,3.05800080299377,3.56144976615906,3.53539609909058,4.02426719665527,4.48878622055054,3.88870787620544,0,6400,9970.60337175801
"68.6",0.791694641113281,1.13508701324463,1.69034886360168,1.98935663700104,2.45919346809387,3.05800080299377,3.56144976615906,3.53539609909058,4.02426719665527,4.48878622055054,3.88870787620544,0,6400,9970.60337175801
"69",0.513177573680878,0.731096029281616,1.07382202148438,1.44871282577515,1.86124575138092,2.45437932014465,1.81181800365448,2.01934123039246,2.49517631530762,2.68563294410706,2.54519486427307,0,6300,9970.54117519036
"69.6",0.513177573680878,0.731096029281616,1.07382202148438,1.44871282577515,1.86124575138092,2.45437932014465,1.81181800365448,2.01934123039246,2.49517631530762,2.68563294410706,2.54519486427307,0,6300,9970.54117519036
"70",0.335198909044266,0.689167201519012,1.22345721721649,1.77510976791382,1.32170701026917,1.65454888343811,0.880061209201813,0.903457343578339,1.32985937595367,1.92961668968201,2.17607736587524,0,6200,9970.71290234849
"70.6",0.335198909044266,0.689167201519012,1.22345721721649,1.77510976791382,1.32170701026917,1.65454888343811,0.880061209201813,0.903457343578339,1.32985937595367,1.92961668968201,2.17607736587524,0,6200,9970.71290234849
"71",0.182083114981651,0.527183532714844,0.0858847424387932,0.608824491500854,1.04987990856171,0.904251754283905,0.678696870803833,0.94932758808136,1.02238833904266,1.02534282207489,1.51118004322052,0,6100,9970.54294958338
"71.6",0.182083114981651,0.527183532714844,0.0858847424387932,0.608824491500854,1.04987990856171,0.904251754283905,0.678696870803833,0.94932758808136,1.02238833904266,1.02534282207489,1.51118004322052,0,6100,9970.54294958338
"72",-9999,-9999,0.25895157456398,0.669643938541412,1.11044132709503,1.59155344963074,1.95665347576141,2.03949570655823,2.46727395057678,2.24783158302307,2.99799060821533,0,6000,9970.78733123839
"72.6",-9999,-9999,0.25895157456398,0.669643938541412,1.11044132709503,1.59155344963074,1.95665347576141,2.03949570655823,2.46727395057678,2.24783158302307,2.99799060821533,0,6000,9970.78733123839
"73",-9999,-9999,0.264549016952515,0.703511536121368,1.06003987789154,1.57972896099091,1.70806217193604,1.91536486148834,2.08767557144165,1.89257264137268,2.28988313674927,0,5900,9970.5311822854
"73.6",-9999,-9999,0.264549016952515,0.703511536121368,1.06003987789154,1.57972896099091,1.70806217193604,1.91536486148834,2.08767557144165,1.89257264137268,2.28988313674927,0,5900,9970.5311822854
"74",-9999,-9999,-9999,-9999,0.230348065495491,0.232415288686752,0.708173334598541,0.582748889923096,0.885173261165619,1.3557813167572,2.0388126373291,0,5800,9970.60908420756
"74.6",-9999,-9999,-9999,-9999,0.230348065495491,0.232415288686752,0.708173334598541,0.582748889923096,0.885173261165619,1.3557813167572,2.0388126373291,0,5800,9970.60908420756
